gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	direction	significance
SPTBN1	0.454637402659882	10.3639060041136	0.525130062268354	0.609284781555649	0.888623247827229	-5.76329584425114	up_in_PH	not_FDR_significant
IFNA7	0.0484690530120102	2.76027219630771	0.524928088631785	0.609346509748306	0.888623247827229	-5.76346975373272	up_in_PH	not_FDR_significant
LRP1	-0.139322707327572	5.44569973309117	-0.524924893453244	0.609348663010889	0.888623247827229	-5.76347139798584	down_in_PH	not_FDR_significant
AANAT	0.0534218103578104	2.71032416475263	0.524913698827846	0.609357051694653	0.888623247827229	-5.76347636462415	up_in_PH	not_FDR_significant
TRAV16	-0.0493328979456615	2.58659897362534	-0.524874944610088	0.60938316894338	0.888623247827229	-5.76349630664944	down_in_PH	not_FDR_significant
LINC02992	0.0808706746282701	3.83972978862982	0.524869312340299	0.609386120287902	0.888623247827229	-5.76349999875158	up_in_PH	not_FDR_significant
BANF2	-0.043544588035378	2.53914682078234	-0.524829685740856	0.609412826191123	0.888623247827229	-5.763520387932	down_in_PH	not_FDR_significant
ENOSF1	0.462141120785215	7.46308135563565	0.52492154287225	0.609425263294721	0.888623247827229	-5.7634032132306	up_in_PH	not_FDR_significant
LINC01111	0.0595042082138555	3.22093277726128	0.524627283127717	0.609549242349471	0.888745567245663	-5.76362450785524	up_in_PH	not_FDR_significant
MT-ND4	-0.101694187263018	13.5998870453635	-0.524499237264328	0.609635551165132	0.888794336804231	-5.76369035746492	down_in_PH	not_FDR_significant
SOD1	0.156756545418622	11.3997109168545	0.524459948821554	0.609662878268005	0.888794336804231	-5.76370976611622	up_in_PH	not_FDR_significant
LOC105377468	0.078580550327795	2.69731124033442	0.524269982650874	0.609852607327657	0.888854768965391	-5.76374946658097	up_in_PH	not_FDR_significant
BRWD1-AS2	0.109076597247297	3.54627207944976	0.524196516027967	0.609858870754055	0.888854768965391	-5.76382788865238	up_in_PH	not_FDR_significant
AKNA	0.172226760362224	5.5531507553404	0.52416191736576	0.609863792841525	0.888854768965391	-5.76386296411106	up_in_PH	not_FDR_significant
RBM38	-0.151965661915116	4.35240027583745	-0.524152890220165	0.609880163994381	0.888854768965391	-5.76385793820225	down_in_PH	not_FDR_significant
COL9A3	0.314680905181359	7.61917414093667	0.524158808319116	0.609939264570149	0.888854768965391	-5.76379560847449	up_in_PH	not_FDR_significant
PNLIPRP2	0.0349539238336969	2.16393191301196	0.524040355448857	0.609944909125836	0.888854768965391	-5.76392621912935	up_in_PH	not_FDR_significant
PIP4K2A	0.441412221366658	6.84625765874093	0.523849104255054	0.610148034121953	0.888945241088807	-5.76395478349714	up_in_PH	not_FDR_significant
